protocol_role,sequence_id,run_instance_id,frame_index,simulation_time_s,image_relpath,label_relpath,image_exists,label_exists,obb_valid,truth_valid,truth_audit_passed,gt_cx_px,gt_cy_px,gt_raw_w_px,gt_raw_h_px,gt_raw_gamma_deg,gt_l_diag_raw_px,gt_plumb_w_px,gt_plumb_h_px,gt_plumb_gamma_deg,gt_l_diag_plumb_px,gt_pixel_corners_json,projected_ar_warning,grab_x_camera_cv_m,grab_y_camera_cv_m,z_cg_opt_gt_m,z_cg_plumb_gt_m,x_pg_gt_m,y_pg_gt_m,h_pg_vertical_gt_m,l_pg_euclidean_gt_m,theta_x_gt_deg,theta_y_gt_deg,theta_total_gt_deg,theta_total_bin,psi_yaw_relative_deg,camera_world_x_m,camera_world_y_m,camera_world_z_m,raw_to_plumb_homography_json,camera_r_wc_00,camera_r_wc_01,camera_r_wc_02,camera_r_wc_10,camera_r_wc_11,camera_r_wc_12,camera_r_wc_20,camera_r_wc_21,camera_r_wc_22
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,760,272.512,fixed_dev_01_unseen_depth_swing/images/frame_00760.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00760.txt,1,1,1,1,1,457.5830993652344,551.8117065429688,67.58238983154297,23.17461585998535,-0.8931198120117188,71.44537938593739,67.47515869140625,23.1314640045166,-0.8954315185546875,71.32994930197766,"[[423.69059397087415,540.7513305072366],[491.1895552202128,539.6990771322027],[423.9765990596225,563.9243385790037],[491.1664933908998,562.7817992101155]]",0,-1.4367602028469788,1.0502020914969656,24.741379863858562,24.76516442228324,-1.3902634695438159,-0.5142485687954255,24.650937615066795,24.695465361219075,-3.227947601072549,-1.1950863694886167,3.4411979586129844,3_to_5,0.0,41.4659778099811,-3.4505123541582567,46.37164186425742,"[[1.028569504001226,0.02939540449567853,-13.4048593945963],[-0.001061014078174039,1.0575293288371055,-64.71223416019728],[-2.0722931214336648e-06,5.7215345370840746e-05,1.0]]",0.051700225308213915,0.0897750022530884,0.9946192918265452,-0.00655156954055132,0.9959602858168214,-0.08955549124554546,-0.9986411585948354,-0.0018862783817930572,0.052079538345027064
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,761,272.592,fixed_dev_01_unseen_depth_swing/images/frame_00761.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00761.txt,1,1,1,1,1,456.86273193359375,552.046875,67.6097412109375,23.183576583862305,-0.8938064575195312,71.4741584758418,67.50050354003906,23.13974952697754,-0.8958206176757812,71.35661137084695,"[[422.95740613647126,540.9825336836917],[490.4826316180358,539.9291005401168],[423.242767063927,564.1644794830738],[490.4591644877605,563.0194064145513]]",0,-1.455245393191098,1.056031749013279,24.732808282468998,24.756900248252414,-1.4118833301884848,-0.49317706197326083,24.64283835175185,24.688177741240693,-3.2791115156577897,-1.146507241293198,3.472941223898371,3_to_5,0.0,41.47273392705828,-3.528960139165093,46.348364559014485,"[[1.0283339602694166,0.029041385841399033,-13.366054374260916],[-0.0009895097073374136,1.0569083648137476,-63.97772064880228],[-1.9326361471433987e-06,5.6539338856749045e-05,1.0]]",0.051102364547493194,0.0915830981573054,0.9944853364779013,-0.006464637547283032,0.9957958825227058,-0.09137159740427007,-0.9986724972677667,-0.0017596825665776627,0.051479575738612234
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,762,272.672,fixed_dev_01_unseen_depth_swing/images/frame_00762.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00762.txt,1,1,1,1,1,457.9302062988281,552.07177734375,67.58452606201172,23.175830841064453,-0.8801422119140625,71.4477942150797,67.47555541992188,23.131778717041016,-0.8821029663085938,71.33042664838827,"[[424.039564882741,541.0030942345219],[491.5405010087685,539.9661165049434],[424.3199315517571,564.1773575180699],[491.5123313242142,563.0505932465401]]",0,-1.427530262371065,1.0570149143015066,24.74010655679813,24.764286851771544,-1.3846027690503409,-0.4783897927444269,24.650382945473915,24.693872944120677,-3.2149042596255986,-1.1117991880676887,3.40095967049615,3_to_5,0.0,41.47852614360736,-3.5551647132058526,46.326753961733104,"[[1.0279913646756667,0.02870643270266049,-13.202238090412985],[-0.0009789554965173766,1.0562530279783995,-63.24148884057537],[-1.912022454135496e-06,5.5889087043302545e-05,1.0]]",0.05052779612691081,0.09221139466661618,0.9944566358128417,-0.0064258767360502005,0.9957379302971774,-0.09200370794520599,-0.9987019825387004,-0.0017415111631052774,0.05090498219367485
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,763,272.752,fixed_dev_01_unseen_depth_swing/images/frame_00763.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00763.txt,1,1,1,1,1,462.86029052734375,552.0297241210938,67.56153106689453,23.171510696411133,-0.87298583984375,71.42464132256353,67.45851135253906,23.127883911132812,-0.874603271484375,71.31304065952789,"[[428.9789358242482,540.9588420862558],[496.46052901036865,539.9306123061201],[429.2598860469873,564.1287994761169],[496.43300781636526,563.0194850333297]]",0,-1.2975548620628712,1.0559629421979,24.74003489664172,24.763779318183207,-1.2599703795202373,-0.46490695212710353,24.6500372883846,24.686595596601723,-2.9260894027110407,-1.0804871491997348,3.1185569823026094,3_to_5,0.0,41.49510384273738,-3.4771438019221295,46.30382488628052,"[[1.0278667272826314,0.028356408818465097,-13.278707093778863],[-0.0008569046705657248,1.0556992595999837,-62.55146904498706],[-1.6736419346986453e-06,5.5229462846268754e-05,1.0]]",0.04997467665390077,0.09006500654453173,0.9946812686933798,-0.006048379947989781,0.9959347216147597,-0.0898746203448779,-0.9987321707011059,-0.001524755149078697,0.05031626306068981
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,764,272.832,fixed_dev_01_unseen_depth_swing/images/frame_00764.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00764.txt,1,1,1,1,1,465.5972900390625,552.16796875,67.51789855957031,23.158414840698242,-0.885406494140625,71.3791202231738,67.41645050048828,23.114482879638672,-0.952728271484375,71.26890708350939,"[[431.7338192131199,541.1106823116038],[499.173260709288,540.0683963314032],[432.0212597592735,564.2674162240903],[499.15272342514066,563.1489771251095]]",0,-1.225970049477989,1.0601421672821987,24.751660144414554,24.775524654456905,-1.1889793572518823,-0.45277167654869505,24.66187783014016,24.69467335705849,-2.7601625768489666,-1.0517849558873646,2.953189861804861,0_to_3,0.0,41.50112185676335,-3.4607440459052867,46.29000909083632,"[[1.0276767265316917,0.02815448049902223,-13.197417581034204],[-0.0008427917781557849,1.0553131447377753,-62.11295212577343],[-1.6460776917105055e-06,5.483865328755657e-05,1.0]]",0.04963492748872429,0.08960822119623363,0.994739534082785,-0.005969785338544237,0.9959759619950681,-0.08942172437954089,-0.9987495860505781,-0.001499940680742525,0.049970136499247926
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,765,272.912,fixed_dev_01_unseen_depth_swing/images/frame_00765.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00765.txt,1,1,1,1,1,467.1886901855469,552.544921875,67.51812744140625,23.15968894958496,-0.8944168090820312,71.37975010768463,67.4156494140625,23.114675521850586,-0.8958816528320312,71.26821178057034,"[[433.3230009603535,541.492395492195],[500.7628402762091,540.4395054996304],[433.6144664088844,564.6503081159726],[500.74694008243017,563.5240761557425]]",0,-1.183877690310769,1.0700141307831474,24.749291535252837,24.77365578284782,-1.1467288504142166,-0.4338794039736611,24.660108290499714,24.690568630404965,-2.6624143705770473,-1.007979919019938,2.846322562995203,0_to_3,0.0,41.50891160574185,-3.47993807521172,46.27471792597184,"[[1.0274418357202977,0.027945091129222156,-13.072831586178312],[-0.0008462643953852548,1.0548913865599385,-61.64529211505708],[-1.6528601472368216e-06,5.443016169964661e-05,1.0]]",0.049272276130649065,0.09001863483571954,0.9947205075734684,-0.005964247528523871,0.9959389418838733,-0.08983346698557979,-0.9987675758435112,-0.001506459937780044,0.04960907197410869
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,766,272.992,fixed_dev_01_unseen_depth_swing/images/frame_00766.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00766.txt,1,1,1,1,1,469.15478515625,552.9039916992188,67.48925018310547,23.151079177856445,-0.8923568725585938,71.3496416065083,67.38641357421875,23.105144500732422,-0.8938369750976562,71.23746512050649,"[[435.30330537698586,541.8542769473993],[502.7149709756337,540.8042728459037],[435.5944500933303,565.0035807268348],[502.6996289775318,563.8837125018462]]",0,-1.1323765922323317,1.0798565404473512,24.757065506779817,24.781882363766623,-1.0939306412305878,-0.42533796472406005,24.66832481900354,24.696231413070393,-2.539149776999653,-0.9878115280980092,2.7240596238529755,0_to_3,0.0,41.50547985292932,-3.489127182218132,46.275581166911735,"[[1.0274055463021332,0.027968159028317563,-13.020500676655955],[-0.0008755155571227064,1.054902923407319,-61.675698739113294],[-1.7099913225052403e-06,5.4469913699764954e-05,1.0]]",0.049302685976180434,0.09023852760436755,0.9946990767520245,-0.006030228969392349,0.9959189621072224,-0.09005030401864292,-0.9987656789728564,-0.0015585413273671573,0.04964563882981109
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,767,273.072,fixed_dev_01_unseen_depth_swing/images/frame_00767.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00767.txt,1,1,1,1,1,471.13446044921875,553.4899291992188,67.48858642578125,23.152170181274414,-0.9136199951171875,71.3493677747241,67.38416290283203,23.104766845703125,-0.9150390625,71.23521363138954,"[[437.2789731274098,542.4522549683662],[504.6898767594518,541.3772341136923],[437.579047789211,565.6025703079669],[504.6844217597774,564.4612326061671]]",0,-1.0800367099736974,1.0952521644014754,24.754688824940075,24.780243831454367,-1.0404154695470493,-0.40933758819579585,24.666691929525637,24.692017178766662,-2.415244911811617,-0.9507218770749383,2.5952149566145053,0_to_3,0.0,41.508880303789574,-3.5008825142483024,46.273829547950655,"[[1.0273382708470133,0.027957957723179817,-12.955098454292642],[-0.0009023041176751793,1.0548510085718767,-61.633954886811416],[-1.7623127298343604e-06,5.4445300587693473e-05,1.0]]",0.049276493981087785,0.09048291066846274,0.9946781740934578,-0.00608797200573233,0.9958967128690532,-0.09029215853811451,-0.9987666212573332,-0.0016062918718511014,0.0496251558046238
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,768,273.152,fixed_dev_01_unseen_depth_swing/images/frame_00768.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00768.txt,1,1,1,1,1,473.13519287109375,554.0765380859375,67.462890625,23.1446533203125,-0.9222183227539062,71.32262326077306,67.35631561279297,23.095617294311523,-0.9734344482421875,71.20590418733183,"[[439.29060325468146,543.0473946215851],[506.67600082080213,541.9626993071578],[439.5943582408687,566.1901679832046],[506.67547335462217,565.0426917340767]]",0,-1.0275349632029473,1.1110731924566162,24.76153234075329,24.787959173290304,-0.9828683890602499,-0.39824705475516053,24.674358627596646,24.69713758049884,-2.2810908608259397,-0.9246803419255255,2.461016831577258,0_to_3,0.0,41.506389707853394,-3.5098271565183294,46.280259398624466,"[[1.0272173888677327,0.02806792615331201,-12.761058274205329],[-0.0010168849639881343,1.0549352469872844,-61.79653110394055],[-1.9861034452893096e-06,5.463911056319585e-05,1.0]]",0.04943217839274702,0.09081616067893837,0.9946400779673444,-0.006323412560219143,0.9958660290642891,-0.09061383232883376,-0.9987574651500438,-0.0018102804373866885,0.049802095255090606
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,769,273.232,fixed_dev_01_unseen_depth_swing/images/frame_00769.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00769.txt,1,1,1,1,1,476.29046630859375,554.657470703125,67.4603042602539,23.145423889160156,-0.9367141723632812,71.32042693292671,67.35335540771484,23.094806671142578,-0.9382247924804688,71.20284109398587,"[[442.4429990811826,543.6365881797974],[509.82686333681505,542.5348445917879],[442.7539753901771,566.780024775026],[509.8345692039474,565.6210963814372]]",0,-0.9441553220519283,1.1263202898504074,24.758467329860867,24.785612442885366,-0.8970250321197956,-0.3790929108405093,24.6720539446205,24.69126588876243,-2.0822392753803505,-0.880296175911975,2.2603712441713597,0_to_3,0.0,41.51543499560924,-3.4901039628709025,46.27335754461658,"[[1.0270073341218398,0.027982746095071245,-12.588644035164963],[-0.0010729133442050041,1.0546994340069,-61.567498711543465],[-2.095533875400438e-06,5.446335330329161e-05,1.0]]",0.04927422963758155,0.09030932271688777,0.9946940617717792,-0.006383970121482282,0.9959119323260013,-0.09010365129215608,-0.9987648848548446,-0.001910309165412636,0.04964932527015487
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,770,273.312,fixed_dev_01_unseen_depth_swing/images/frame_00770.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00770.txt,1,1,1,1,1,477.1748352050781,555.1319580078125,67.44216918945312,23.139902114868164,-0.9547348022460938,71.30148143527244,67.33287811279297,23.08792495727539,-0.9954147338867188,71.18123877669603,"[[443.3332408228211,544.1243426490142],[510.69845152123884,543.0017094764676],[443.6512145574406,567.2621298076986],[510.7141171165151,566.0839293590332]]",0,-0.9210266286387253,1.1391254557330266,24.764157722512294,24.792002257018787,-0.8709512512450274,-0.3635224416106946,24.678477900261925,24.696517489745716,-2.021240070284627,-0.8439254430673697,2.190077767417595,0_to_3,0.0,41.51221514921509,-3.537865206367387,46.268020991127564,"[[1.0267940379992244,0.027914927240339647,-12.402389819942233],[-0.0011395008669614472,1.0544858628413827,-61.36956558948963],[-2.225587630784095e-06,5.431958012967691e-05,1.0]]",0.04913243088236238,0.09146814313501227,0.9945951855036413,-0.006548178005553076,0.995805935569383,-0.09125601377220782,-0.9987708073429048,-0.0020291565288810204,0.049525315984694375
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,771,273.392,fixed_dev_01_unseen_depth_swing/images/frame_00771.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00771.txt,1,1,1,1,1,478.78497314453125,555.6248779296875,67.45292663574219,23.14447784423828,-0.9527969360351562,71.31314161085076,67.3414306640625,23.090980529785156,-0.9543914794921875,71.19032002814465,"[[444.9378588450017,544.6138985773136],[512.3142897906686,543.4933262896177],[445.2555275869548,567.7563147084347],[512.3304807535487,566.5829498288526]]",0,-0.8783246996557723,1.1518954006981188,24.758323884706115,24.786939943147853,-0.8227682859830066,-0.33808488198841913,24.673553704210963,24.68958285258038,-1.9098865689099953,-0.7850358691573651,2.064711979787427,0_to_3,0.0,41.52173075492967,-3.5637775049556923,46.247552242720026,"[[1.0262255221168828,0.027631381744247077,-11.96693502221762],[-0.0012639362659957985,1.0537745847079043,-60.651971414203956],[-2.4686255195230626e-06,5.3746014937268257e-05,1.0]]",0.048607717568030756,0.09216464583379462,0.9945566689993879,-0.00675769489312099,0.9957412353797496,-0.09194414458866822,-0.9987950857671248,-0.0022517155108164036,0.049023529296658236
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,772,273.472,fixed_dev_01_unseen_depth_swing/images/frame_00772.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00772.txt,1,1,1,1,1,481.87225341796875,555.933349609375,67.4220199584961,23.134902954101562,-0.9596023559570312,71.28080043026694,67.3113021850586,23.080455780029297,-0.9879226684570312,71.1584066773713,"[[448.0375184373819,544.931013778918],[515.3848105639279,543.8029531414647],[448.35970986174664,568.0637956387735],[515.4063174169678,566.8884208216607]]",0,-0.79711519717777,1.1604458947342946,24.7660689337535,24.79506015679139,-0.7374025793284261,-0.3176866352554928,24.68181026324481,24.6948667790097,-1.7112801338926171,-0.7374296347314703,1.8632325896600912,0_to_3,0.0,41.53001790286657,-3.549141911987318,46.22798060446002,"[[1.0257242537350653,0.02734973430015253,-11.601484063324499],[-0.0013574984624058154,1.0531037976688147,-59.96094462357373],[-2.6513641843864133e-06,5.318192749787853e-05,1.0]]",0.04810149636672198,0.09182017893216629,0.9946131412705883,-0.0068621958311622325,0.9957726655490219,-0.09159535366911697,-0.9988188806363529,-0.002419356579922533,0.04852824330307222
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,773,273.552,fixed_dev_01_unseen_depth_swing/images/frame_00773.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00773.txt,1,1,1,1,1,485.9103088378906,556.2694091796875,67.41445922851562,23.133310317993164,-0.9614944458007812,71.27313209998397,67.30586242675781,23.07797622680664,-0.962982177734375,71.15245676527762,"[[452.0762540450744,545.2689602383001],[519.4186863515215,544.1388173134686],[452.4019315762137,568.4000646608138],[519.4443349139714,567.2297324174352]]",0,-0.690496816939671,1.1692990062089381,24.764466899144384,24.793758274867617,-0.6264306949699339,-0.29418078162362615,24.680670923543577,24.690372111090724,-1.4539365924120273,-0.6829036004294171,1.6062031894733375,0_to_3,0.0,41.543725555595024,-3.5078523013077745,46.204482745084825,"[[1.0251541160651347,0.027013316682913725,-11.194979586963838],[-0.0014558657394242202,1.0523187180168874,-59.14548354858559],[-2.843487772312963e-06,5.251086798482316e-05,1.0]]",0.047504434557181376,0.09082436911777741,0.9947332620716773,-0.00693611768940318,0.9958635426037395,-0.0905963287563502,-0.9988469447161569,-0.0025958596047661615,0.047937903000768854
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,774,273.632,fixed_dev_01_unseen_depth_swing/images/frame_00774.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00774.txt,1,1,1,1,1,489.9374084472656,556.6649169921875,67.37843322753906,23.121614456176758,-0.9680404663085938,71.23526036492056,67.27250671386719,23.06540298461914,-0.9694900512695312,71.11682623971758,"[[456.1173957858016,545.6739497387069],[523.4264352980368,544.5366155166533],[456.44826103561763,568.793259492012],[523.4582638153505,567.622885385647]]",0,-0.5844378790547464,1.180239730175438,24.77375514219677,24.80332956606518,-0.5182971143206541,-0.27592652990245004,24.690328799348137,24.69730964231807,-1.2025711198607743,-0.640281773570385,1.362313221411559,0_to_3,0.0,41.550621745652165,-3.4702486833117354,46.19211676058179,"[[1.0248633132600322,0.02683380617234608,-10.992178326323526],[-0.0015020584784324383,1.0519073500373208,-58.714984037515585],[-2.9337079656883315e-06,5.2154033129637464e-05,1.0]]",0.047190691947720756,0.08983730819597295,0.994837824295798,-0.006943397109466591,0.9959528511742348,-0.08960863504424625,-0.9988617661268628,-0.0026788605813747117,0.04762348030026767
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,775,273.712,fixed_dev_01_unseen_depth_swing/images/frame_00775.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00775.txt,1,1,1,1,1,491.2190246582031,557.315673828125,67.38446044921875,23.124258041381836,-0.9915847778320312,71.241819319812,67.27623748779297,23.066390991210938,-0.9928970336914062,71.12067578330044,"[[457.39140043046115,546.3372681329797],[524.7060931284108,545.1721992152546],[457.7319432795956,569.4591189684521],[524.7486589440372,568.2633347905138]]",0,-0.5505227958769303,1.197297495200228,24.770518858569826,24.800893247834768,-0.48017923458601175,-0.2499236313670848,24.687990689608586,24.693924722673056,-1.1142573488229621,-0.5800018449044908,1.2561058796400202,0_to_3,0.0,41.556924741863035,-3.51233406314608,46.17735044784537,"[[1.0244472042597192,0.02663287974296339,-10.668524532665714],[-0.0015971567780568292,1.051396384939381,-58.20284161842806],[-3.1194468321422382e-06,5.174744259041245e-05,1.0]]",0.04681301538471762,0.09086411763253943,0.9947624106878238,-0.007129302246697926,0.9958592236387751,-0.09062880195087933,-0.998878228133973,-0.0028493543894222966,0.04726697091519681
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,776,273.79200000000003,fixed_dev_01_unseen_depth_swing/images/frame_00776.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00776.txt,1,1,1,1,1,491.600830078125,558.016845703125,67.40464782714844,23.131959915161133,-0.9955596923828125,71.2634136020618,67.2927474975586,23.07207489013672,-0.996917724609375,71.13813678686176,"[[457.7629214451008,547.0371795853206],[525.0970507937066,545.8670652005345],[458.104481710605,570.1666793233933],[525.1418355980245,568.9664578383209]]",0,-0.5402703704273808,1.215456905097403,24.762881031859582,24.79421816247396,-0.463068717086585,-0.22876093805640849,24.681345372285755,24.686748947351816,-1.0748510756113905,-0.5310351102482586,1.198820598626725,0_to_3,0.0,41.55490038760712,-3.5784553306917024,46.17212135619387,"[[1.0240638523154288,0.02657974678538712,-10.291740409781319],[-0.001752959290409936,1.0511088998549822,-57.975930236999716],[-3.4237486140819245e-06,5.161801386739071e-05,1.0]]",0.04666742889929038,0.09260137234924483,0.9946090372196336,-0.007478140520782733,0.9956983486259383,-0.09235191366685983,-0.9988824898326536,-0.0031279997788072633,0.047159167964486805
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,777,273.872,fixed_dev_01_unseen_depth_swing/images/frame_00777.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00777.txt,1,1,1,1,1,494.63140869140625,558.6793823242188,67.3765869140625,23.122926712036133,-1.000579833984375,71.23393997188708,67.26513671875,23.061279296875,-1.0040740966796875,71.10851721559524,"[[460.8049807058586,547.7068488164817],[528.1126959981842,546.5312817510406],[461.1501425190264,570.827240374158],[528.1625138281361,569.6268551403252]]",0,-0.46043165511456513,1.233379552949131,24.770657698689966,24.802733577882268,-0.37433034039465307,-0.21773268796131304,24.689788420949622,24.69358586755688,-0.8686143904111555,-0.5052631673654837,1.0048400904872243,0_to_3,0.0,41.54962731152962,-3.5645149817271746,46.18191530613272,"[[1.0238204008628888,0.026744531583422142,-9.934592088653218],[-0.001954286742222745,1.0512017169058536,-58.199784104479164],[-3.81696629340381e-06,5.1904075128051305e-05,1.0]]",0.0468971282878235,0.0925036427636734,0.9946073272572479,-0.007855329052714322,0.9957062389019021,-0.09223545748410399,-0.9988688368168411,-0.003487389751528293,0.047422409775252125
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,778,273.952,fixed_dev_01_unseen_depth_swing/images/frame_00778.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00778.txt,1,1,1,1,1,499.5785827636719,559.5410766601562,67.37828826904297,23.123701095581055,-1.0282974243164062,71.23580056701847,67.27125549316406,23.06028175354004,-1.0295028686523438,71.11398181918382,"[[465.74260158145484,548.5846701429658],[533.0547544224826,547.3764873570819],[466.1023069055324,571.7056211930608],[533.1206645360053,570.4814587019672]]",0,-0.3297791069489996,1.2559969098291406,24.766364005997755,24.799087048761837,-0.24250633708107935,-0.19928965161805676,24.686093418848667,24.68808890888256,-0.5628327841461203,-0.4625360399338085,0.7284866555259014,0_to_3,0.0,41.55671411799571,-3.503647593782115,46.187596181689266,"[[1.023875873175033,0.026848357334421705,-9.93207381972991],[-0.0019813142782603103,1.051376543988632,-58.41067139423888],[-3.86975444972717e-06,5.210102987056393e-05,1.0]]",0.04708047141733683,0.09093658486808785,0.9947431662211359,-0.007845197361970258,0.9958504099206578,-0.09066649843911243,-0.9988602915770919,-0.0035353349752033428,0.047598522215926406
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,779,274.032,fixed_dev_01_unseen_depth_swing/images/frame_00779.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00779.txt,1,1,1,1,1,501.9837951660156,560.3734130859375,67.361328125,23.118236541748047,-1.0483856201171875,71.21798500072948,67.25532531738281,23.052953720092773,-1.0494155883789062,71.09653619388031,"[[468.15132743917735,549.4313765484378],[535.4472752580674,548.1999167759819],[468.52021328892,572.5467769676155],[535.524043354934,571.3035951602858]]",0,-0.2663400313114251,1.278259735432427,24.771073882152823,24.804671180191274,-0.17662959946154738,-0.1843135759196063,24.691599211223423,24.692918845640005,-0.409854294331269,-0.4276836740880546,0.5923524194180187,0_to_3,0.0,41.552515601966014,-3.516226117204747,46.19786486336926,"[[1.023942464004471,0.027016955136253816,-9.902984625342315],[-0.0020364351061831847,1.0516472513947843,-58.745150060076064],[-3.977412316764028e-06,5.241886958604006e-05,1.0]]",0.04735277401701163,0.09122633737162034,0.9947037097360465,-0.007982222719952692,0.9958235560652724,-0.0909490478562829,-0.9988463339840334,-0.003633256841275364,0.04788319675400156
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,780,274.112,fixed_dev_01_unseen_depth_swing/images/frame_00780.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00780.txt,1,1,1,1,1,503.364990234375,561.1939697265625,67.3764419555664,23.124103546142578,-1.0579147338867188,71.23418487920341,67.26982879638672,23.056663513183594,-1.0588302612304688,71.11145898275011,"[[469.5227664126479,550.2548240134823],[536.8339744391387,549.0118566622192],[469.8959707939349,573.375948137111],[536.9164401103624,572.1236860244051]]",0,-0.22981160492163494,1.2996281250181414,24.764728888406662,24.79925093385119,-0.13511135625358045,-0.162472192859688,24.68618120794676,24.687085589911682,-0.3135856905386254,-0.3770869400355635,0.4904333457606694,0_to_3,0.0,41.55289299031448,-3.556671657506407,46.196460476003146,"[[1.0237073997795443,0.027019298602027203,-9.651347595037816],[-0.0021499185299288766,1.051519398673117,-58.67061033412521],[-4.199059628767313e-06,5.240407947862595e-05,1.0]]",0.047317675311294015,0.09229420492631475,0.9946068657214039,-0.008234103152512598,0.995724391325765,-0.0920061740548375,-0.9988459526615748,-0.003836177257986073,0.04787532345203081
fixed_dev,fixed_dev_01_unseen_depth_swing,07c8ea8327704719837d33c49b2dca45,781,274.192,fixed_dev_01_unseen_depth_swing/images/frame_00781.jpg,fixed_dev_01_unseen_depth_swing/labels/frame_00781.txt,1,1,1,1,1,506.69586181640625,561.820556640625,67.35374450683594,23.11601448059082,-1.0643081665039062,71.2100907495491,67.2508544921875,23.047191619873047,-1.0651016235351562,71.09043867843637,"[[472.8612336413513,550.8890299970086],[540.1521689483524,549.6389264677997],[473.2394023701992,574.0020211002771],[540.2409634051942,572.7484438340077]]",0,-0.14193841740256952,1.3165652546825672,24.77118045082563,24.806182543283004,-0.04093648276191826,-0.1463679958645372,24.693107311423194,24.693575036419816,-0.09498543508772395,-0.33961583278157903,0.3526481590906811,0_to_3,0.0,41.55265766665731,-3.53769422998229,46.19687230844924,"[[1.0234319846186941,0.027039790211524896,-9.346003120014666],[-0.0022920276385535385,1.051394224597529,-58.61613845110334],[-4.476616481549861e-06,5.2419610952232355e-05,1.0]]",0.04731714056028095,0.09199312217452264,0.9946347840699027,-0.008474403766255472,0.9957512415872016,-0.09169323507409324,-0.9988439681401721,-0.004090275067742917,0.04789568832228126
